id	name	summary	url	published_at	guid	location	created_at	updated_at	tags	category	source
21934	"Бруно Сенна попрощался с ""Формулой-1"""	"Племянник легендарного Айртона Сенны так и не сумел закрепиться в ""Формуле-1"" сезона-2013. Бразильский пилот был вынужден покинуть Большие Призы после того, как его место в Williams занял финский ""резервист"" команды. Сенне не удалось найти альтернативы, и гонщик подался в марафонские гонки."	http://www.vesti.ru/doc.html?id=1026757	02/07/2013 15:31:00	http://www.vesti.ru/doc.html?id=1026757		02/07/2013 18:01:37	02/17/2013 08:51:06			
21935	Нижнетагильский комплекс трамплинов открыт после реконструкции	В Нижнем Тагиле открыт после реконструкции комплекс трамплинов. На его строительство из федерального и областного бюджетов было потрачено свыше двух миллиардов рублей.	http://www.vesti.ru/doc.html?id=1034411	02/16/2013 16:17:00	http://www.vesti.ru/doc.html?id=1034411		02/16/2013 19:16:48	02/16/2013 19:16:48			
21936	Биржа труда предложила 19-летней немке работу в борделе	Скандал в немецком Аугсбурге. Девятнадцатилетняя девушка получила письмо из государственного агентства по трудоустройству. Ей предложили работу в борделе. Мать девушки была в шоке, увидев официальную бумагу.	http://www.vesti.ru/doc.html?id=1026848	02/07/2013 15:44:00	http://www.vesti.ru/doc.html?id=1026848		02/07/2013 18:01:37	02/07/2013 18:01:37			
21937	Любители граффити расписали очередную электричку	"На Московской железной дороге — новый акт вандализма: любители граффити опять разрисовали электричку. Кадры, выложенные в Интернете, судя по всему, и есть главная цель хулиганов с художественными способностями. Десять дней назад на платформе ""Мичуринец"" Киевской дороги от них пострадал целый состав."	http://www.vesti.ru/doc.html?id=1026846	02/07/2013 15:55:00	http://www.vesti.ru/doc.html?id=1026846		02/07/2013 18:01:37	02/07/2013 18:01:37			
21938	Футбол. Широков готов сыграть в английской премьер-лиге	"Арсен Минасов, агент полузащитника питерского ""Зенита"" и футбольной сборной России Романа Широкова, прокомментировал слова своего клиента о том, что тот готов переехать в чемпионат Англии."	http://www.vesti.ru/doc.html?id=1026836	02/07/2013 15:52:00	http://www.vesti.ru/doc.html?id=1026836		02/07/2013 18:01:37	03/04/2013 07:30:11			
21939	Силуанов: инвестиции обеспечат 5% рост экономики	"Для обеспечения успешного выполнения задачи  5% рост экономики, поставленной главой правительства Дмитрием Медведевым в рамках ""пятилетки эффективности"", необходимо реализовать ряд структурным мер."	http://www.vesti.ru/doc.html?id=1026891	02/07/2013 15:59:00	http://www.vesti.ru/doc.html?id=1026891		02/07/2013 18:01:38	02/07/2013 18:01:38			
21940	Тунис: полумиллионная забастовка и массовые беспорядки	В Тунисе возобновились стычки демонстрантов с полицией. Для разгона толпы применяется слезоточивый газ. В стране звучат революционные лозунги, правительство отправлено в отставку. МИД РФ призывает российских туристов быть осторожнее и не посещать места проведения акций.	http://www.vesti.ru/doc.html?id=1026862	02/07/2013 16:17:00	http://www.vesti.ru/doc.html?id=1026862		02/07/2013 18:01:38	03/04/2013 18:08:24			
21941	Международный педагогический форум начал работу в Самаре	Сегодня в Самаре обсуждаются проблемы и перспективы развития образования. Начал работу международный педагогический форум. В центре обсуждения - грядущая модернизация российской школы. Российским опытом, как выяснилось, заинтересовались даже в стране восходящего солнца.	http://www.vesti.ru/doc.html?id=1026868	02/07/2013 16:16:00	http://www.vesti.ru/doc.html?id=1026868		02/07/2013 18:01:38	02/22/2013 05:57:54			
21942	По фактам смерти двух солдат-срочников возбуждены уголовные дела	Военное следственное управление Следственного комитета России по Центральному военному округу возбудило уголовные дела по фактам смерти солдат-срочников Дмитрия Глебова и Сергея Карабатова. Оба солдата, проходившие службу в Чебаркульском гарнизоне, скончались от пневмонии в январе этого года.	http://www.vesti.ru/doc.html?id=1026800	02/07/2013 16:03:00	http://www.vesti.ru/doc.html?id=1026800		02/07/2013 18:01:38	03/04/2013 18:08:25			
21943	Олимпийская инспекция: за год до Сочи-2014 Путин призвал не расслабляться	В Сочи президент России Владимир Путин провел совещание, посвященное подготовке к Играм-2014. Президент два дня осматривал строящиеся объекты в горах и на побережье. Теперь подводит итоги.	http://www.vesti.ru/doc.html?id=1026858	02/07/2013 16:57:00	http://www.vesti.ru/doc.html?id=1026858		02/07/2013 18:01:39	03/04/2013 18:08:24			
21944	Александр Хлопонин: в решении государственных вопросов важны интересы всех народностей	"Кумыки обвинили власти Дагестана в ущемлении своих интересов при решении кадровых и земельных вопросов в республике. Эта тема отнюдь не местная — дагестанская, а всероссийские. Об этом в интервью ""Вестям в субботу"" рассказал  полпред президента на Северном Кавказе Александр Хлопонин."	http://www.vesti.ru/doc.html?id=1034195	02/16/2013 16:21:00	http://www.vesti.ru/doc.html?id=1034195		02/16/2013 19:16:48	02/22/2013 05:57:53			
21945	Прославивший The Beatles музыкант умер за два дня до юбилея Йоко Оно	"Пока вдова Джона Леннона Йоко Оно отмечает 80-летний юбилей, поклонники ""битлов"" скорбят по музыканту Тони Шеридану, который скончался 16 февраля на 73-м году жизни. Без него, возможно, о ливерпульской четверке никто бы никогда не узнал. Именно Шеридан подарил будущим The Beatles путевку в жизнь."	http://www.vesti.ru/doc.html?id=1035059	02/18/2013 07:54:00	http://www.vesti.ru/doc.html?id=1035059		02/18/2013 18:30:03	02/18/2013 18:30:03			
21946	"Велоспорт. Революции на ""Тур де Франс"" не будет"	"В обозримом будущем знаменитая многодневная велогонка ""Тур де Франс"" сохранит привычный формат и не будет преобразована в соревнование между национальными сборными. Такое решение приняла компания-организатор ""Большой петли"" Amaury Sport Organisation."	http://www.vesti.ru/doc.html?id=1026873	02/07/2013 16:20:00	http://www.vesti.ru/doc.html?id=1026873		02/07/2013 18:01:38	02/07/2013 18:01:38			
21947	Российский танкер потерял ход в Японском море	В Японском море российский танкер, на борту которого находятся 20 человек, потерял ход. Для оказания помощи вышло японское спасательное судно. По предварительным данным, танкер потерял ход из-за неисправности двигателя.	http://www.vesti.ru/doc.html?id=1026872	02/07/2013 16:22:00	http://www.vesti.ru/doc.html?id=1026872		02/07/2013 18:01:38	02/07/2013 18:01:38			
21948	"""Яндекс"" стал четвертым в мире по поисковым запросам"	"Российский ""Яндекс"" обошел Microsoft с ее поисковиком Bing по количеству запросов в конце 2012 года, расположившись на четвертом месте в общемировом рейтинге, возглавляемом Google. Об этом сообщает аналитическая фирма comScore."	http://www.vesti.ru/doc.html?id=1026867	02/07/2013 16:31:37	http://www.vesti.ru/doc.html?id=1026867		02/07/2013 18:01:39	02/07/2013 18:01:39			
21949	Бокс. Алексеев победил Уилсона и стал претендентом на пояс IBF	Россиянин Александр Алексеев завоевал звание обязательного претендента на титул чемпиона мира по версии Международной боксерской федерации в весовой категории до 90,72 кг. В 12-раундовом поединке он выиграл у американца Гаррета Уилсона по очкам единогласным решением судей.	http://www.vesti.ru/doc.html?id=1039295	02/22/2013 22:15:00	http://www.vesti.ru/doc.html?id=1039295		02/23/2013 21:10:56	02/23/2013 21:10:56			
21950	Пьяный дебош: здание общежития ПТУ в Чите полиции пришлось брать штурмом	В Чите минувшей ночью более 100 полицейских, включая бойцов ОМОНа и СОБРа, брали штурмом общежитие одного из местных ПТУ. Его захватили первокурсники, устроившие дебош. Они взяли в заложники преподавателя, били окна и поливали нецензурной бранью полицейских.	http://www.vesti.ru/doc.html?id=1026863	02/07/2013 16:35:00	http://www.vesti.ru/doc.html?id=1026863		02/07/2013 18:01:39	02/22/2013 05:57:55			
21951	"Мошенница ""заработала"" на крови более 400 тысяч рублей"	Во Владимире начался процесс над Мариной Погосовой, бывшей сотрудницей областной станции переливания крови.  По версии следствия, женщина незаконно присвоила 400 тысяч рублей.	http://www.vesti.ru/doc.html?id=1026878	02/07/2013 16:52:00	http://www.vesti.ru/doc.html?id=1026878		02/07/2013 18:01:39	02/22/2013 05:57:55			
21952	"В США может появиться ""список Долматова"""	"На сайте американского Конгресса появилась петиция с призывом внести всех причастных к смерти активиста ""Другой России"" голландцев в ""список Долматова"". Документ поддержали уже более ста тысяч подписей, что обязывает местные власти официально ответить на этот запрос."	http://www.vesti.ru/doc.html?id=1026882	02/07/2013 16:57:00	http://www.vesti.ru/doc.html?id=1026882		02/07/2013 18:01:39	03/04/2013 07:30:13			
21953	В области подготовлена стратегия развития янтарной отрасли	Губернатор Калининградской области Николай Цуканов сообщил, что первый заместитель председателя правительства РФ Игорь Шувалов отметил заслуги силовых структур региона в деле борьбы с незаконной добычей янтаря.	http://www.vesti.ru/doc.html?id=1026871	02/07/2013 16:25:00	http://www.vesti.ru/doc.html?id=1026871		02/07/2013 18:01:38	03/04/2013 18:08:25			
21954	Над столичными гаишниками издевается Черный Дьявол	Полиция Москвы объявила охоту на лихача, который устраивает на улицах города гонки, опасные для жизни. Его Porsche Cayenne вылетает на встречную полосу, проскакивает на красный, многократно превышает разрешенную скорость. Свои похождения ночной гонщик снимает на камеру и выкладывает в Интернет.	http://www.vesti.ru/doc.html?id=1026866	02/07/2013 16:34:00	http://www.vesti.ru/doc.html?id=1026866		02/07/2013 18:01:39	02/22/2013 05:57:55			
21955	"Ветераны не смогли одолеть ""Всех звезд"" на матче памяти Харламова"	"Команда ""Всех звезд"" нанесла поражение ветеранам московского ЦСКА в матче по случаю 65-летию со дня рождения легендарного советского хоккеиста Валерия Харламова. Разница в счете составила лишь одно очко – 4:3."	http://www.vesti.ru/doc.html?id=1034392	02/16/2013 16:30:00	http://www.vesti.ru/doc.html?id=1034392		02/16/2013 19:16:48	02/16/2013 19:16:48			
21956	Открытие Берлинале. Онлайн-репортаж с красной дорожки	"В 21:30 по московскому времени ""ФильмПро"" начнет прямой репортаж с церемонии торжественного открытия Берлинского кинофестиваля. Один из самых крупных и престижных кинофестивалей собрал картины со всех стран мира, а актерский состав этих фильмов поражает своим разнообразием."	http://www.vesti.ru/doc.html?id=1026885	02/07/2013 17:10:00	http://www.vesti.ru/doc.html?id=1026885		02/07/2013 18:01:40	02/07/2013 18:01:40			
21957	Главный управляющий Eni попался на взятке в 200 миллионов евро	Главный управляющий энергетической компании Eni Паоло Скарони попал под следствие. Мужчину подозревают в даче взятки в 200 миллионов евро, у него дома прошел обыск.	http://www.vesti.ru/doc.html?id=1026890	02/07/2013 17:25:00	http://www.vesti.ru/doc.html?id=1026890		02/07/2013 18:01:40	02/07/2013 18:01:40			
21958	Яндекс переискал Microsoft, а Google проворонил новый хромбук	"Яндекс обогнал Microsoft по поисковым запросам. Тройка лидеров выглядит без изменений — это Google, Baidu и Yahoo! На четвертом месте теперь расположился российский поисковик, потеснив Microsoft на пятую строчку. А Google выпустит Chromebook с суперчетким экраном. Видео гаджета ""утекло"" в Сеть."	http://www.vesti.ru/doc.html?id=1026817	02/07/2013 17:59:00	http://www.vesti.ru/doc.html?id=1026817		02/07/2013 18:01:41	02/07/2013 18:01:41			
21959	Начало отсчету секунд до Олимпиады-2014 дали Владимир Путин и Жак Рогге	"""Приглашаем в Россию всех, кто преданно любит спорт и честную бескомпромиссную борьбу"", - заявил в Сочи президент России Владимир Путин на торжестве ""Год до Игр"". Путин и президент МОК Жак Рогге вместе нажали символическую кнопку, запустив отсчет времени до начала Олимпиады-2014 в Сочи."	http://www.vesti.ru/doc.html?id=1026905	02/07/2013 17:51:00	http://www.vesti.ru/doc.html?id=1026905		02/07/2013 18:01:41	03/04/2013 18:08:26			
21960	Биатлон. Норвежцы выиграли смешанную эстафету. Наши - шестые	В чешском городке Нове Место состоялась первая гонка чемпионат мира по биатлону. В смешанной эстафете победила сборная Норвегии. Вторыми были французы, третьими  хозяева трассы из команды Чехии. Российская команда осталась на 5-м месте.	http://www.vesti.ru/doc.html?id=1026909	02/07/2013 17:40:00	http://www.vesti.ru/doc.html?id=1026909		02/07/2013 18:01:40	02/17/2013 08:51:10			
21961	"""Год до Игр"": организаторы шоу напомнили, как начиналась олимпийская история Сочи"	"Организаторы праздничного шоу, ""Год до Игр"", которое прошло в четверг на арене сочинского Ледового дворца, решили напомнить, с чего начиналась олимпийская история Сочи."	http://www.vesti.ru/doc.html?id=1026913	02/07/2013 18:12:00	http://www.vesti.ru/doc.html?id=1026913		02/08/2013 17:48:55	02/22/2013 05:57:57			
21962	Минкомсвязи: журналистов в условиях развития мультимедийных СМИ нужно готовить по-другому	Замглавы Минкомсвязи РФ Алексей Волин заявил о необходимости изменить систему подготовки журналистов в вузах в условиях развития мультимедийных СМИ, чтобы выпускники были универсальными, а потому и конкурентоспособными специалистами.	http://www.vesti.ru/doc.html?id=1026906	02/07/2013 17:51:00	http://www.vesti.ru/doc.html?id=1026906		02/07/2013 18:01:40	03/04/2013 18:08:26			
21963	В Москве ясно, но прохладно	"Во второй половине февраля россияне начинают активно ждать весну. О том, придет ли она на этой неделе, в студии программы ""Утро России"" рассказал ведущий сотрудник Центра погоды ФОБОС Вадим Заводченков."	http://www.vesti.ru/doc.html?id=1035058	02/18/2013 07:55:00	http://www.vesti.ru/doc.html?id=1035058		02/18/2013 18:30:04	02/22/2013 05:57:56			
21964	Смертельная ошибка: отправленный в морг живой мужчина скончался от холода	По ошибке в морозильную камеру в морге поместили живого 57-летнего жителя Себежского района Псковской области. Врачами по месту жительства была констатирована его смерть 4 февраля 2013 года. Но вскрытие показало, что мужчина был доставлен в морг живым, где и умер от переохлаждения.	http://www.vesti.ru/doc.html?id=1026907	02/07/2013 18:03:00	http://www.vesti.ru/doc.html?id=1026907		02/08/2013 17:48:54	02/22/2013 05:57:56			
21965	Обзор сырьевого рынка 7 февраля	В четверг, 8 февраля, на глобальных рынках наблюдалось довольно существенное ухудшение настроений. Большая часть сырьевых активов скорректировалась в цене.	http://www.vesti.ru/doc.html?id=1026959	02/07/2013 18:55:00	http://www.vesti.ru/doc.html?id=1026959		02/08/2013 17:48:55	02/08/2013 17:48:55			
21966	Рауль Кастро намекнул на свой уход с поста главы Кубы	"Рауль Кастро шутливо намекнул на возможность своего ухода с поста главы Госсовета и Совета министров Кубы. По его словам, в этом году ему будет уже 82 года, и у него ""есть право"" оставить свой пост."	http://www.vesti.ru/doc.html?id=1039310	02/22/2013 22:50:00	http://www.vesti.ru/doc.html?id=1039310		02/23/2013 21:10:56	03/04/2013 07:30:15			
21967	Житель Орла в ссоре застрелил оппонента и покончил с собой	Житель Орла в ходе конфликта застрелил оппонента и ранил еще одного, после чего  забаррикадировался в комнате и покончил с собой. На  месте  происшествия  работает  следственно-оперативная  группа, устанавливающая все обстоятельства произошедшего.	http://www.vesti.ru/doc.html?id=1026919	02/07/2013 19:03:00	http://www.vesti.ru/doc.html?id=1026919		02/08/2013 17:48:56	02/08/2013 17:48:56			
21968	Российские подводники рассказали о тайнах ледяного озера в Якутии	Российские подводники, опустившиеся в Якутии на дно одного из самых холодных озёр в мире, предложили провести целый фестиваль подледных погружений. А сами исследователи уже собираются ставить новые рекорды: пробраться ещё глубже в то же озеро Лабынкыр.	http://www.vesti.ru/doc.html?id=1026925	02/07/2013 19:51:00	http://www.vesti.ru/doc.html?id=1026925		02/08/2013 17:48:56	02/08/2013 17:48:56			
21969	Госдеп США согласен на любой формат диалога с Ираном	"Госдепартамент США сообщил о своей готовности вести диалог с Ираном в любом формате – лишь бы по существу. ""Шестерка"" международных посредников возлагает надежды на очередной раунд переговоров, который состоится 26 февраля в Казахстане."	http://www.vesti.ru/doc.html?id=1026923	02/07/2013 19:39:00	http://www.vesti.ru/doc.html?id=1026923		02/08/2013 17:48:56	03/04/2013 07:30:15			
21970	В Тунисе полиция пытается разогнать буйных манифестантов	В тунисском городе Гафса происходят столкновения демонстрантов с полицией. Неспокойно и в столице. Столкновения идут на главной улице города. Стражи порядка применяют для разгона манифестантов газ и дубинки.	http://www.vesti.ru/doc.html?id=1026922	02/07/2013 19:25:00	http://www.vesti.ru/doc.html?id=1026922		02/08/2013 17:48:56	02/17/2013 08:51:12			
21971	Под Хасавюртом боевик пытался застрелить полицейских, но был убит	В дагестанском селении Первомайское, что под Хасавюртом, ликвидирован боевик, пытавшийся застрелить сотрудников правопорядка. В результате нападения один из полицейских получил ранение в ногу.	http://www.vesti.ru/doc.html?id=1034391	02/16/2013 16:40:00	http://www.vesti.ru/doc.html?id=1034391		02/16/2013 19:16:48	02/22/2013 05:57:57			
21972	Противников Мурси решили убивать: лидер египетской оппозиции взят под охрану	Полиция Египта взяла под охрану дом одного из лидеров оппозиции Мухаммеда аль-Барадеи после появления фетвы (религиозного предписания) с призывом убивать противников президента Мухаммеда Мурси.	http://www.vesti.ru/doc.html?id=1026924	02/07/2013 19:41:00	http://www.vesti.ru/doc.html?id=1026924		02/08/2013 17:48:56	02/17/2013 08:51:13			
21973	В Архангельске посетителя бара избили до смерти за неудачный рэп	Житель Архангельска жестоко поплатился за любовь к современной музыке. Отдыхая в одном из городских баров, 25-летний местный житель стал читать рэп. Его выступление не понравилось другим гостям заведения. Они решили выяснить отношения с рэпером и его друзьями.	http://www.vesti.ru/doc.html?id=1035060	02/18/2013 07:58:00	http://www.vesti.ru/doc.html?id=1035060		02/18/2013 18:30:04	02/22/2013 05:57:57			
21974	Состоялось открытие Берлинского кинофестиваля	"Сегодня стартовал крупнейший международный кинофестиваль Берлинале. По красной дорожке прошли такие знаменитости, как Вим Вендерс, Тим Роббинс, Александр Роднянский, Изабелла Росселлини и конечно, китайский режиссёр Вонг Кар-Вай, чей долгожданный фильм ""Великие мастера"" стал открытием фестиваля."	http://www.vesti.ru/doc.html?id=1026920	02/07/2013 19:05:00	http://www.vesti.ru/doc.html?id=1026920		02/08/2013 17:48:56	02/22/2013 05:57:58			
21975	Московский полицейский задержан по подозрению в получении взятки	Столичный инспектор ДПС задержан по подозрению в получении взятки. Мзду полицейский получил от водителя: это была плата за непривлечение к административной ответственности. Сумма, полученная сотрудником полиции, составила три тысячи рублей.	http://www.vesti.ru/doc.html?id=1026934	02/07/2013 20:04:00	http://www.vesti.ru/doc.html?id=1026934		02/08/2013 17:48:56	02/08/2013 17:48:56			
21976	Митрополит Иларион: папа римский принял мудрое решение	"Мир поражен знаком с небес - молнией, ударившей в купол собора Святого Петра в день, когда о своем предстоящем отрешении от Святого престола объявил папа Бенедикт XVI. Наверное, самым информированным о ватиканских делах из россиян является митрополит Иларион, давший интервью ""Вестям в субботу""."	http://www.vesti.ru/doc.html?id=1034196	02/16/2013 16:45:00	http://www.vesti.ru/doc.html?id=1034196		02/16/2013 19:16:48	02/16/2013 19:16:48			
21977	В мятежной венесуэльской тюрьме найдены склады оружия и наркотиков	В венесуэльской тюрьме после подавления бунта обнаружено более ста единиц огнестрельного оружия, в том числе – снайперские винтовки с оптическими и лазерными системами наведения. Также найдено много наркотиков. Криминальные авторитеты руководили из этой тюрьмы своими бандами.	http://www.vesti.ru/doc.html?id=1026953	02/07/2013 20:24:00	http://www.vesti.ru/doc.html?id=1026953		02/08/2013 17:48:57	02/08/2013 17:48:57			
21978	"Футбол. ""Волга"" подписала полузащитника ""Гамбурга"""	"Голландский полузащитник Ромео Кастелен стал игроком нижегородского футбольного клуба ""Волга"". 29-летний игрок выступал на родине за ""Ден Хааг"" и ""Фейеноорд"", а последним клубом полузащитника стал немецкий ""Гамбург""."	http://www.vesti.ru/doc.html?id=1035066	02/18/2013 08:04:00	http://www.vesti.ru/doc.html?id=1035066		02/18/2013 18:30:04	02/18/2013 18:30:04			
21979	Полуголые активистки FEMEN пробежались по красной дорожке Берлинале	Полуголым активисткам FEMEN, вдруг появившимся на красной дорожке Берлинского кинофестиваля, удалось отвлечь внимание публики от кинозвезд. Впрочем, участниц акции быстро скрутили и отправили в полицию.	http://www.vesti.ru/doc.html?id=1026998	02/07/2013 21:34:00	http://www.vesti.ru/doc.html?id=1026998		02/08/2013 17:48:57	02/08/2013 17:48:57			
21980	"""Берлинале-2013"". Репортаж с красной дорожи и церемонии награждения"	Наступил самый интригующий, последний день Берлинского кинофестиваля. Нарядные гости и участники пройдут сначала по красной дорожке, а далее проследуют во Дворец Берлинале, где и состоится торжественная церемония награждения победителей.	http://www.vesti.ru/doc.html?id=1034440	02/16/2013 16:50:00	http://www.vesti.ru/doc.html?id=1034440		02/16/2013 19:16:48	02/16/2013 19:16:48			
21981	Российские биатлонисты остались в эстафете без медалей	Сборная России по биатлону заняла лишь шестое место в смешанной эстафете на чемпионате мира в Чехии. Второе место заняла французская сборная. Первенствовали норвежские спортсмены.	http://www.vesti.ru/doc.html?id=1026948	02/07/2013 20:20:00	http://www.vesti.ru/doc.html?id=1026948		02/08/2013 17:48:57	03/04/2013 18:08:29			
21982	Азербайджан запустил свой первый спутник	"С космодрома Куру во Французской Гвиане осуществлен запуск первого телекоммуникационного спутника Азербайджана ""Азерспейс-1"". Лишь 20 процентов его ресурсов будет использоваться для нужд республики. Срок эксплуатации спутника - 15 лет. Он застрахован на 17 миллионов долларов."	http://www.vesti.ru/doc.html?id=1027037	02/07/2013 22:13:00	http://www.vesti.ru/doc.html?id=1027037		02/08/2013 17:48:57	02/17/2013 08:51:14			
21983	Бразилия зажигает: в стране начинается знаменитый карнавал	В Бразилии начинается знаменитый карнавал, во власти которого страна будет пребывать больше недели. В Рио-де-Жанейро и Сан-Паулу состоится конкурсные выступления школ самбы.	http://www.vesti.ru/doc.html?id=1026988	02/07/2013 21:11:00	http://www.vesti.ru/doc.html?id=1026988		02/08/2013 17:48:57	02/17/2013 08:51:14			
21984	Список учебников для российских школ вырос в полтора раза	"Перечень учебников, рекомендованных школам России на следующий учебный год, увеличили в полтора раза. В новом списке остались учебники по истории, написанные Александром Даниловым, бывшим главой диссовета по историческим наукам МПГУ. Он был уволен из вуза после скандала с ""липовыми"" диссертациями."	http://www.vesti.ru/doc.html?id=1027020	02/07/2013 21:52:00	http://www.vesti.ru/doc.html?id=1027020		02/08/2013 17:48:57	03/04/2013 18:08:28			
21985	Катастрофа отменяется: 15 февраля астероид-гигант промахнется мимо Земли	Астероид диаметром 45 метров, который 15 февраля приблизится к Земле на рекордно близкое  расстояние, не несет угрозы, уверяет NASA. Столкновение было бы катастрофическим: при падении на нашу планету астероид вызвал бы такие же разрушения, как ядерная бомба мощностью 2,5 мегатонны.	http://www.vesti.ru/doc.html?id=1027065	02/07/2013 22:44:00	http://www.vesti.ru/doc.html?id=1027065		02/08/2013 17:48:58	02/08/2013 17:48:58			
21986	Евросоюз признал свою неплатежеспособность	Глава Европарламента Мартин Шульц признал, что уже в 2012 году ЕС оказался неплатежеспособен. Тогда еще в ноябре стало ясно, что сообществу не хватает средств на ноябрь и декабрь. Шульц в своем эмоциональном выступлении категорически отказался утвердить дефицитный бюджет ЕС на 2014-2020 годы.	http://www.vesti.ru/doc.html?id=1027091	02/07/2013 23:14:00	http://www.vesti.ru/doc.html?id=1027091		02/08/2013 17:48:58	02/08/2013 17:48:58			
21987	Минфин Италии: отклонение от курса Монти невозможно	Реформы в Италии продолжатся в заданном правительством Монти русле независимо от исхода парламентских выборов, которые пройдут 24-25 февраля, поскольку бюджетное правило недавно было заложено в Конституцию.	http://www.vesti.ru/doc.html?id=1035105	02/18/2013 08:10:00	http://www.vesti.ru/doc.html?id=1035105		02/18/2013 18:30:04	02/21/2013 07:47:22			
21988	ФРС до сих пор не оправилась от атаки хакеров	ФРС до сих пор не может оценить степень ущерба, причиненного атакой хакеров. Был взломан сайт, который используется для предоставления контактной информации банков в случае природных или других катастроф. Хакеры похитили номера телефонов банковских сотрудников, а также адреса их электронных почт.	http://www.vesti.ru/doc.html?id=1027109	02/07/2013 23:43:00	http://www.vesti.ru/doc.html?id=1027109		02/08/2013 17:48:58	02/08/2013 17:48:58			
21989	В Забайкалье с рельсов сошли два грузовых вагона	В Забайкалье на перегоне Семиозерный - Германовский двухпутного электрифицированного участка Могоча - Уруша произошел сход с рельсов двух вагонов грузового поезда. Пострадавших нет. Возможна задержка пассажирских поездов.	http://www.vesti.ru/doc.html?id=1027147	02/08/2013 00:27:00	http://www.vesti.ru/doc.html?id=1027147		02/08/2013 17:48:59	02/08/2013 17:48:59			
21990	"Средства на арестованном счёте ""Красавтодорстроя"" пойдут на выплату долгов по зарплате"	"Средства на арестованном счёте, возможно, всё-таки пойдут на выплату зарплат сотрудникам ""Красавтодорстроя"". Об этом заявили в краевой прокуратуре. Как уже сообщалось, сотни бывших сотрудников предприятия не могут получить свои деньги."	http://www.vesti.ru/doc.html?id=1027320	02/08/2013 01:01:00	http://www.vesti.ru/doc.html?id=1027320		02/08/2013 17:48:59	02/08/2013 17:48:59			
21991	Беспорядки в Северной Ирландии стоили Британии почти 24 миллиона долларов	Массовые протесты в крупных городах Северной Ирландии стоили бюджету Соединенного Королевства почти 24 миллиона долларов. И это лишь стоимость полицейской операции по подавлению беспорядков и охране общественного порядка.	http://www.vesti.ru/doc.html?id=1027122	02/07/2013 23:55:00	http://www.vesti.ru/doc.html?id=1027122		02/08/2013 17:48:59	03/04/2013 07:30:18			
21992	Владимир Пучков: жителям Челябинска ничто не угрожает	"Согласно последним данным по параметрам метеорита, опубликованным NASA, мощность взрыва составила 500 килотонн. Это в 30 раз больше мощности ядерной бомбы, взорванной в Хиросиме. О чрезвычайной ситуации ""Вестям в субботу"" рассказал глава МЧС России Владимир Пучков."	http://www.vesti.ru/doc.html?id=1034380	02/16/2013 16:59:00	http://www.vesti.ru/doc.html?id=1034380		02/16/2013 19:16:49	03/04/2013 18:08:30			
21993	В США из-за снежной бури отменили сотни рейсов	Сотни авиарейсов отменены в США из-за надвигающейся на северо-восток страны снежной бури. Нарушена работа ряда крупных аэропортов. Может выпасть около 60 см снега, предупреждают метеорологи.	http://www.vesti.ru/doc.html?id=1027156	02/08/2013 00:43:00	http://www.vesti.ru/doc.html?id=1027156		02/08/2013 17:48:59	03/04/2013 07:30:18			
21994	Сергей Удальцов будет сидеть дома без Интернета и телефона	"Басманный суд Москвы изменил меру пресечения в отношении координатора ""Левого фронта"" Сергея Удальцова с подписки о невыезде на домашний арест."	http://www.vesti.ru/doc.html?id=1028630	02/09/2013 14:47:00	http://www.vesti.ru/doc.html?id=1028630		02/09/2013 18:19:41	02/22/2013 05:58:00			
21995	Полицейских Калифорнии взяли под охрану из-за обезумевшего коллеги	Свыше сорока полицейских взяты под усиленную охрану в Калифорнии в связи с угрозами жизни со стороны бывшего коллеги. Мужчину подозревают в убийстве трех человек, а также ранении двух офицеров. Сообщается, что у стрелка имеется несколько единиц оружия.	http://www.vesti.ru/doc.html?id=1027200	02/08/2013 01:37:00	http://www.vesti.ru/doc.html?id=1027200		02/08/2013 17:48:59	02/08/2013 17:48:59			
21996	За двое суток в Сирии похитили триста человек	За последние два дня в сирийской провинции Идлиб похищены около трехсот человек. Заложники попали в руки к группировкам, поддерживающим президента Башара Асада.	http://www.vesti.ru/doc.html?id=1034340	02/16/2013 17:13:00	http://www.vesti.ru/doc.html?id=1034340		02/16/2013 19:16:49	02/16/2013 19:16:49			
21997	СМИ: Земля попала под перекрестный огонь из космоса	Упавший под Челябинском метеорит и пролетевший на рекордно близком от Земли расстоянии астероид обсуждают по всему миру. Главный вопрос – можно ли в принципе защитить Землю от столкновений с космическими объектами.	http://www.vesti.ru/doc.html?id=1034456	02/16/2013 17:30:00	http://www.vesti.ru/doc.html?id=1034456		02/16/2013 19:16:49	02/16/2013 19:16:49			
21998	Николай Караченцов лично опроверг слухи об ухудшении здоровья	"Николай Караченцов лично опроверг слухи об ухудшении здоровья, появившись на премьере в родном ""Ленкоме"". Ранее некоторые СМИ сообщали, что у известного актера парализована левая часть тела и он практически не способен самостоятельно передвигаться."	http://www.vesti.ru/doc.html?id=1039344	02/23/2013 00:05:00	http://www.vesti.ru/doc.html?id=1039344		02/23/2013 21:10:57	02/23/2013 21:10:57			
